
RAID device 
   343072 Mbyte of  343308 MByte available for I/O
   342636 MByte of  343072 MByte in use,     436 MByte free
     4158 Files of   85768 Files in use,   81610 Files free

 FileID     MeasID                        ProtName                         PatName   Status         Size   SizeOnDisk          CreationTime             CloseTime dependent files (fileID)
   9270         46                         MiniIRT                          xxxxxx      cld    267369376    268435456   14.02.2018 14:12:56   14.02.2018 14:13:19 9267
   9269         45                         MiniIRT                          xxxxxx      cld    379186464    381681664   14.02.2018 14:11:39   14.02.2018 14:12:14 9267
   9268         44                         MiniIRT                          xxxxxx      cld     65424896     67108864   14.02.2018 14:10:35   14.02.2018 14:10:38 9267
   9267         43                AdjQuietCoilSens                          xxxxxx      cld     19916704     20971520   14.02.2018 14:10:31   14.02.2018 14:10:32
   9266         42                          AdjFre                          xxxxxx      cld       807456      4194304   14.02.2018 14:10:30   14.02.2018 14:10:30
   9265         41                trufi_multislice                          xxxxxx      cld    181314368    184549376   14.02.2018 14:02:27   14.02.2018 14:02:50 9263, 9263
   9264         40                      AdjCoilPos                          xxxxxx      cld      1032320      4194304   14.02.2018 14:02:24   14.02.2018 14:02:27
   9263         39                AdjQuietCoilSens                          xxxxxx      cld     37017920     37748736   14.02.2018 14:02:15   14.02.2018 14:02:22
   9262         38                         AdjDico                          xxxxxx      cld      1488768      4194304   14.02.2018 14:02:14   14.02.2018 14:02:15
   9261         37                        AdjTra1D                          xxxxxx      cld       694784      4194304   14.02.2018 14:02:12   14.02.2018 14:02:14
   9260         36                          AdjFre                          xxxxxx      cld       685344      4194304   14.02.2018 14:02:12   14.02.2018 14:02:12
   9259         35                         AdjDico                          xxxxxx      cld      1087872      4194304   14.02.2018 14:02:10   14.02.2018 14:02:11
   9258         34                       trufi_loc                          xxxxxx      cld     46358976     50331648   14.02.2018 14:00:15   14.02.2018 14:00:19 9253, 9253
   9257         33                       trufi_loc                          xxxxxx      cld       843168      4194304   14.02.2018 14:00:13   14.02.2018 14:00:13
   9256         32                       trufi_loc                          xxxxxx      cld     21110688     25165824   14.02.2018 14:00:09   14.02.2018 14:00:10 9253, 9253
   9255         31                       trufi_loc                          xxxxxx      cld     46358080     50331648   14.02.2018 13:58:18   14.02.2018 13:58:21 9253, 9253
   9254         30                      AdjCoilPos                          xxxxxx      cld      1006080      4194304   14.02.2018 13:58:15   14.02.2018 13:58:17
   9253         29                AdjQuietCoilSens                          xxxxxx      cld     36991680     37748736   14.02.2018 13:58:06   14.02.2018 13:58:13
   9252         28                          AdjFre                          xxxxxx      cld       816352      4194304   14.02.2018 13:58:04   14.02.2018 13:58:06
   9251         27                     AdjFieldMap                          xxxxxx      cld    108364576    109051904   14.02.2018 13:57:18   14.02.2018 13:58:04
   9250         26                         AdjDico                          xxxxxx      cld      1462528      4194304   14.02.2018 13:57:17   14.02.2018 13:57:17
   9249         25                        AdjTra1D                          xxxxxx      cld       668576      4194304   14.02.2018 13:57:15   14.02.2018 13:57:16
   9248         24                          AdjFre                          xxxxxx      cld       966496      4194304   14.02.2018 13:57:13   14.02.2018 13:57:15
   9247         23                         AdjDico                          xxxxxx      cld      1061632      4194304   14.02.2018 13:57:12   14.02.2018 13:57:13
   9246         22                         AdjDico                          xxxxxx      cld       658048      4194304   14.02.2018 13:56:57   14.02.2018 13:56:57
   9245         21                   Marker_3D_5av                          xxxxxx      cld    757754816    759169024   14.02.2018 11:56:52   14.02.2018 11:58:48 9236, 9236
   9244         20              x_B0_3D_FA30_TE505                          xxxxxx      cld     33254240     33554432   14.02.2018 11:55:43   14.02.2018 11:55:48 9236, 9236
   9243         19              x_B0_3D_FA30_TE505                          xxxxxx      cld     49474560     50331648   14.02.2018 11:53:50   14.02.2018 11:53:58 9236, 9236
   9242         18              x_B0_3D_FA30_TE505                          xxxxxx      cld    152202208    155189248   14.02.2018 11:48:16   14.02.2018 11:48:40 9236, 9236
   9241         17                          AdjFre                          xxxxxx      cld       674720      4194304   14.02.2018 11:48:14   14.02.2018 11:48:16
   9240         16                     AdjFieldMap                          xxxxxx      cld     13680864     16777216   14.02.2018 11:47:29   14.02.2018 11:48:13
   9239         15                          AdjFre                          xxxxxx      cld       674720      4194304   14.02.2018 11:47:27   14.02.2018 11:47:28
   9238         14                trufi_multislice                          xxxxxx      cld    303921728    306184192   14.02.2018 11:38:51   14.02.2018 11:39:13 9236, 9236
   9237         13                      AdjCoilPos                          xxxxxx      cld      1023168      4194304   14.02.2018 11:38:47   14.02.2018 11:38:50
   9236         12                AdjQuietCoilSens                          xxxxxx      cld     37008736     37748736   14.02.2018 11:38:38   14.02.2018 11:38:45
   9235         11                         AdjDico                          xxxxxx      cld      1479584      4194304   14.02.2018 11:38:37   14.02.2018 11:38:37
   9234         10                        AdjTra1D                          xxxxxx      cld       685632      4194304   14.02.2018 11:38:35   14.02.2018 11:38:36
   9233          9                          AdjFre                          xxxxxx      cld       694336      4194304   14.02.2018 11:38:33   14.02.2018 11:38:34
   9232          8                         AdjDico                          xxxxxx      cld      1078656      4194304   14.02.2018 11:38:31   14.02.2018 11:38:33
   9231          2                         AdjDico                          xxxxxx      cld       724672      4194304   13.02.2018 19:50:47   13.02.2018 19:50:48
   9230          1                         AdjDico                          xxxxxx      cld       724672      4194304   13.02.2018 19:50:39   13.02.2018 19:50:41
   9229          8                           spike                          xxxxxx      cld      2853920      4194304   14.02.2018 01:32:04   14.02.2018 01:32:11
   9228          2                         AdjDico                          xxxxxx      cld       725920      4194304   14.02.2018 01:27:08   14.02.2018 01:27:08
   9227          1                         AdjDico                          xxxxxx      cld       725920      4194304   14.02.2018 01:27:06   14.02.2018 01:27:06
   9226          2                         AdjDico                          xxxxxx      cld       725920      4194304   14.02.2018 01:09:16   14.02.2018 01:09:16
   9225          1                         AdjDico                          xxxxxx      cld       725920      4194304   14.02.2018 01:09:14   14.02.2018 01:09:15
   9224          8                           spike                          xxxxxx      cld      2852704      4194304   13.02.2018 18:55:10   13.02.2018 18:55:16
   9223          2                         AdjDico                          xxxxxx      cld       724672      4194304   13.02.2018 18:50:51   13.02.2018 18:50:52
   9222          1                         AdjDico                          xxxxxx      cld       724672      4194304   13.02.2018 18:50:49   13.02.2018 18:50:50
   9221        140      tfl_b1map_blanket_cylinder                          xxxxxx      cld       967680      4194304   13.02.2018 18:00:28   13.02.2018 18:00:33
   9220        139                          AdjFre                          xxxxxx      cld       638400      4194304   13.02.2018 18:00:27   13.02.2018 18:00:28
   9219        138 SNR_GFactor_PAT4_AP_blanket_cylinder                          xxxxxx      cld     20619136     20971520   13.02.2018 17:59:54   13.02.2018 18:00:26 9211, 9211
   9218        137 SNR_GFactor_PAT3_AP_blanket_cylinder                          xxxxxx      cld     27025472     29360128   13.02.2018 17:59:21   13.02.2018 17:59:53 9211, 9211
   9217        136 SNR_GFactor_PAT2_AP_blanket_cylinder                          xxxxxx      cld     39843104     41943040   13.02.2018 17:58:47   13.02.2018 17:59:20 9211, 9211
   9216        135 SNR_GFactor_PAT0_AP_blanket_cylinder                          xxxxxx      cld     78246432     79691776   13.02.2018 17:58:13   13.02.2018 17:58:46 9211, 9211
   9215        134 SNR_GFactor_PAT0_RL_blanket_cylinder                          xxxxxx      cld     78238400     79691776   13.02.2018 17:57:40   13.02.2018 17:58:12 9211, 9211
   9214        133 SNR_GFactor_PAT4_RL_blanket_cylinder                          xxxxxx      cld     20616800     20971520   13.02.2018 17:57:07   13.02.2018 17:57:39 9211, 9211
   9213        132 SNR_GFactor_PAT3_RL_blanket_cylinder                          xxxxxx      cld     27033088     29360128   13.02.2018 17:56:33   13.02.2018 17:57:06 9211, 9211
   9212        131 SNR_GFactor_PAT2_RL_blanket_cylinder                          xxxxxx      cld     39843680     41943040   13.02.2018 17:55:59   13.02.2018 17:56:32 9211, 9211
   9211        130                AdjQuietCoilSens                          xxxxxx      cld     18015520     20971520   13.02.2018 17:55:48   13.02.2018 17:55:54 9200
   9210        129                          AdjFre                          xxxxxx      cld       647168      4194304   13.02.2018 17:55:46   13.02.2018 17:55:47
   9209        128                          AdjGre                          xxxxxx      cld      8187072      8388608   13.02.2018 17:55:25   13.02.2018 17:55:46
   9208        127                          AdjFre                          xxxxxx      cld       647168      4194304   13.02.2018 17:55:24   13.02.2018 17:55:24
   9207        126   SNR_noise_cylindrical_blanket                          xxxxxx      cld      9302208     12582912   13.02.2018 17:53:13   13.02.2018 17:55:23 9200
   9206        125 SNR_signal_transverse_cylindrical_blanket                          xxxxxx      cld      9302592     12582912   13.02.2018 17:51:02   13.02.2018 17:53:12 9200
   9205        124 SNR_signal_sagittal_cylindrical_blanket                          xxxxxx      cld      9302368     12582912   13.02.2018 17:48:52   13.02.2018 17:51:02 9200
   9204        123 SNR_signal_coronal_cylindrical_blanket                          xxxxxx      cld      9302368     12582912   13.02.2018 17:46:41   13.02.2018 17:48:51 9200
   9203        122 SNR_signal_coronal_cylindrical_blanket                          xxxxxx      cld       964800      4194304   13.02.2018 17:46:25   13.02.2018 17:46:29 9200
   9202        121                             gre                          xxxxxx      cld      7262432      8388608   13.02.2018 17:45:51   13.02.2018 17:46:05 9200
   9201        120                      AdjCoilPos                          xxxxxx      cld      1118208      4194304   13.02.2018 17:45:48   13.02.2018 17:45:50
   9200        119                AdjQuietCoilSens                          xxxxxx      cld      9329216     12582912   13.02.2018 17:45:46   13.02.2018 17:45:47
   9199        118                         AdjDico                          xxxxxx      cld      1440352      4194304   13.02.2018 17:45:45   13.02.2018 17:45:46
   9198        117                          AdjTra                          xxxxxx      cld       705792      4194304   13.02.2018 17:45:42   13.02.2018 17:45:45
   9197        116                          AdjFre                          xxxxxx      cld       711424      4194304   13.02.2018 17:45:41   13.02.2018 17:45:42
   9196        115                         AdjDico                          xxxxxx      cld      1039488      4194304   13.02.2018 17:45:40   13.02.2018 17:45:41
   9195        114                             gre                          xxxxxx      cld      7264352      8388608   13.02.2018 17:41:42   13.02.2018 17:41:56 9192
   9194        113                             gre                          xxxxxx      cld      7262432      8388608   13.02.2018 17:40:07   13.02.2018 17:40:22 9192
   9193        112                      AdjCoilPos                          xxxxxx      cld      1118240      4194304   13.02.2018 17:40:05   13.02.2018 17:40:07
   9192        111                AdjQuietCoilSens                          xxxxxx      cld      9329216     12582912   13.02.2018 17:40:03   13.02.2018 17:40:04
   9191        110                         AdjDico                          xxxxxx      cld      1440384      4194304   13.02.2018 17:40:02   13.02.2018 17:40:03
   9190        109                          AdjTra                          xxxxxx      cld       758592      4194304   13.02.2018 17:39:56   13.02.2018 17:40:01
   9189        108                          AdjFre                          xxxxxx      cld       711424      4194304   13.02.2018 17:39:55   13.02.2018 17:39:56
   9188        107                         AdjDico                          xxxxxx      cld      1039488      4194304   13.02.2018 17:39:55   13.02.2018 17:39:55
   9187        106 SNR_GFactor_PAT0_AP_body6_cylinder                          xxxxxx      cld     59156352     62914560   13.02.2018 17:32:16   13.02.2018 17:32:48 9179, 9179
   9186        105 SNR_GFactor_PAT4_AP_body6_cylinder                          xxxxxx      cld     15838176     16777216   13.02.2018 17:31:43   13.02.2018 17:32:15 9179, 9179
   9185        104 SNR_GFactor_PAT3_AP_body6_cylinder                          xxxxxx      cld     20653984     20971520   13.02.2018 17:31:10   13.02.2018 17:31:42 9179, 9179
   9184        103 SNR_GFactor_PAT2_AP_body6_cylinder                          xxxxxx      cld     30295424     33554432   13.02.2018 17:30:36   13.02.2018 17:31:09 9179, 9179
   9183        102 SNR_GFactor_PAT0_RL_body6_cylinder                          xxxxxx      cld     59157184     62914560   13.02.2018 17:30:03   13.02.2018 17:30:35 9179, 9179
   9182        101 SNR_GFactor_PAT4_RL_body6_cylinder                          xxxxxx      cld     15839168     16777216   13.02.2018 17:29:30   13.02.2018 17:30:02 9179, 9179
   9181        100 SNR_GFactor_PAT3_RL_body6_cylinder                          xxxxxx      cld     20655008     20971520   13.02.2018 17:28:57   13.02.2018 17:29:29 9179, 9179
   9180         99 SNR_GFactor_PAT2_RL_body6_cylinder                          xxxxxx      cld     30294432     33554432   13.02.2018 17:28:23   13.02.2018 17:28:56 9179, 9179
   9179         98                AdjQuietCoilSens                          xxxxxx      cld     14220896     16777216   13.02.2018 17:28:12   13.02.2018 17:28:18 9168
   9178         97                          AdjFre                          xxxxxx      cld       645024      4194304   13.02.2018 17:28:10   13.02.2018 17:28:11
   9177         96                          AdjGre                          xxxxxx      cld      8184992      8388608   13.02.2018 17:27:49   13.02.2018 17:28:10
   9176         95                          AdjFre                          xxxxxx      cld       645088      4194304   13.02.2018 17:27:48   13.02.2018 17:27:48
   9175         94      SNR_noise_cylindrical_flex                          xxxxxx      cld      7183360      8388608   13.02.2018 17:25:37   13.02.2018 17:27:47 9168
   9174         93 SNR_signal_transverse_cylindrical_flex                          xxxxxx      cld      7183744      8388608   13.02.2018 17:23:26   13.02.2018 17:25:36 9168
   9173         92 SNR_signal_sagittal_cylindrical_flex                          xxxxxx      cld      7183520      8388608   13.02.2018 17:21:16   13.02.2018 17:23:26 9168
   9172         91 SNR_signal_coronal_cylindrical_flex                          xxxxxx      cld      7183520      8388608   13.02.2018 17:19:05   13.02.2018 17:21:15 9168
   9171         90 SNR_signal_coronal_cylindrical_flex                          xxxxxx      cld      7183168      8388608   13.02.2018 17:16:07   13.02.2018 17:18:17 9168
   9170         89                             gre                          xxxxxx      cld      5660576      8388608   13.02.2018 17:15:51   13.02.2018 17:16:06 9168
   9169         88                      AdjCoilPos                          xxxxxx      cld       998976      4194304   13.02.2018 17:15:48   13.02.2018 17:15:51
   9168         87                AdjQuietCoilSens                          xxxxxx      cld      7210336      8388608   13.02.2018 17:15:47   13.02.2018 17:15:48
   9167         86                AdjQuietCoilSens                          xxxxxx      cld      6010240      8388608   13.02.2018 17:15:30   13.02.2018 17:15:31
   9166         85                         AdjDico                          xxxxxx      cld      1434720      4194304   13.02.2018 17:15:29   13.02.2018 17:15:30
   9165         84                          AdjTra                          xxxxxx      cld       685312      4194304   13.02.2018 17:15:27   13.02.2018 17:15:29
   9164         83                          AdjFre                          xxxxxx      cld       740416      4194304   13.02.2018 17:15:25   13.02.2018 17:15:26
   9163         82                         AdjDico                          xxxxxx      cld      1033824      4194304   13.02.2018 17:15:24   13.02.2018 17:15:25
   9162         81                 tfl_b1map_body6                          xxxxxx      cld       980000      4194304   13.02.2018 17:10:39   13.02.2018 17:10:44
   9161         80                 tfl_b1map_body6                          xxxxxx      cld       966304      4194304   13.02.2018 16:58:39   13.02.2018 16:58:43
   9160         79                          AdjFre                          xxxxxx      cld       637184      4194304   13.02.2018 16:58:37   13.02.2018 16:58:38
   9159         78       SNR_GFactor_PAT0_RL_body6                          xxxxxx      cld     59156160     62914560   13.02.2018 16:58:01   13.02.2018 16:58:36 9153, 9153
   9158         77       SNR_GFactor_PAT4_RL_body6                          xxxxxx      cld     15841056     16777216   13.02.2018 16:57:26   13.02.2018 16:58:00 9153, 9153
   9157         76       SNR_GFactor_PAT3_RL_body6                          xxxxxx      cld     20662944     20971520   13.02.2018 16:56:51   13.02.2018 16:57:25 9153, 9153
   9156         75       SNR_GFactor_PAT4_RL_body6                          xxxxxx      cld      2980640      4194304   13.02.2018 16:56:31   13.02.2018 16:56:41
   9155         74       SNR_GFactor_PAT3_RL_body6                          xxxxxx      cld     30295104     33554432   13.02.2018 16:55:55   13.02.2018 16:56:29 9153, 9153
   9154         73       SNR_GFactor_PAT2_RL_body6                          xxxxxx      cld     30288032     33554432   13.02.2018 16:55:19   13.02.2018 16:55:54 9153, 9153
   9153         72                AdjQuietCoilSens                          xxxxxx      cld     14220800     16777216   13.02.2018 16:55:08   13.02.2018 16:55:15 9144
   9152         71                          AdjFre                          xxxxxx      cld       644960      4194304   13.02.2018 16:55:07   13.02.2018 16:55:08
   9151         70                          AdjGre                          xxxxxx      cld      8184864      8388608   13.02.2018 16:54:45   13.02.2018 16:55:06
   9150         69                          AdjFre                          xxxxxx      cld       644960      4194304   13.02.2018 16:54:44   13.02.2018 16:54:45
   9149         68                  SNR_noise_flex                          xxxxxx      cld      7182176      8388608   13.02.2018 16:52:33   13.02.2018 16:54:43 9144
   9148         67      SNR_signal_transverse_flex                          xxxxxx      cld      7182336      8388608   13.02.2018 16:50:23   13.02.2018 16:52:33 9144
   9147         66        SNR_signal_sagittal_flex                          xxxxxx      cld      7182368      8388608   13.02.2018 16:48:12   13.02.2018 16:50:22 9144
   9146         65         SNR_signal_coronal_flex                          xxxxxx      cld      7181184      8388608   13.02.2018 16:46:01   13.02.2018 16:48:11 9144
   9145         64                      AdjCoilPos                          xxxxxx      cld       995424      4194304   13.02.2018 16:45:59   13.02.2018 16:46:01
   9144         63                AdjQuietCoilSens                          xxxxxx      cld      7206752      8388608   13.02.2018 16:45:57   13.02.2018 16:45:58
   9143         62                         AdjDico                          xxxxxx      cld      1432768      4194304   13.02.2018 16:45:56   13.02.2018 16:45:56
   9142         61                          AdjTra                          xxxxxx      cld       683392      4194304   13.02.2018 16:45:53   13.02.2018 16:45:55
   9141         60                          AdjFre                          xxxxxx      cld       687296      4194304   13.02.2018 16:45:53   13.02.2018 16:45:53
   9140         59                         AdjDico                          xxxxxx      cld      1031904      4194304   13.02.2018 16:45:52   13.02.2018 16:45:52
   9139         58                          AdjFre                          xxxxxx      cld       667648      4194304   13.02.2018 16:44:50   13.02.2018 16:44:51
   9138         57                         AdjDico                          xxxxxx      cld      1028736      4194304   13.02.2018 16:44:49   13.02.2018 16:44:50
   9137         56                       tfl_b1map                          xxxxxx      cld      1632608      4194304   13.02.2018 16:39:23   13.02.2018 16:39:28 9117
   9136         55             SNR_GFactor_PAT0_RL                          xxxxxx      cld     78238720     79691776   13.02.2018 16:37:45   13.02.2018 16:38:22 9128, 9128
   9135         54             SNR_GFactor_PAT4_RL                          xxxxxx      cld     20625536     20971520   13.02.2018 16:33:13   13.02.2018 16:33:58 9128, 9128
   9134         53             SNR_GFactor_PAT3_RL                          xxxxxx      cld     27032288     29360128   13.02.2018 16:32:23   13.02.2018 16:33:12 9128, 9128
   9133         52             SNR_GFactor_PAT2_RL                          xxxxxx      cld     39836320     41943040   13.02.2018 16:31:48   13.02.2018 16:32:22 9128, 9128
   9132         51             SNR_GFactor_PAT2_RL                          xxxxxx      cld       907808      4194304   13.02.2018 16:31:44   13.02.2018 16:31:44
   9131         50                SNR_GFactor_PAT4                          xxxxxx      cld     12214272     12582912   13.02.2018 16:26:23   13.02.2018 16:26:58 9128, 9128
   9130         49                SNR_GFactor_PAT3                          xxxxxx      cld     15817024     16777216   13.02.2018 16:25:46   13.02.2018 16:26:22 9128, 9128
   9129         48                     SNR_GFactor                          xxxxxx      cld     23020928     25165824   13.02.2018 16:25:11   13.02.2018 16:25:45 9128, 9128
   9128         47                AdjQuietCoilSens                          xxxxxx      cld     18014464     20971520   13.02.2018 16:25:00   13.02.2018 16:25:06 9117
   9127         46                          AdjFre                          xxxxxx      cld       646144      4194304   13.02.2018 16:24:58   13.02.2018 16:24:59
   9126         45                          AdjGre                          xxxxxx      cld      8186080      8388608   13.02.2018 16:24:36   13.02.2018 16:24:57
   9125         44                          AdjFre                          xxxxxx      cld       646144      4194304   13.02.2018 16:24:35   13.02.2018 16:24:36
   9124         43           SNR_signal_transverse                          xxxxxx      cld      9301792     12582912   13.02.2018 16:19:01   13.02.2018 16:21:10 9117
   9123         42             SNR_signal_sagittal                          xxxxxx      cld      9301824     12582912   13.02.2018 16:16:50   13.02.2018 16:19:00 9117
   9122         41              SNR_signal_coronal                          xxxxxx      cld      9301824     12582912   13.02.2018 16:14:40   13.02.2018 16:16:49 9117
   9121         40                       SNR_noise                          xxxxxx      cld      9301632     12582912   13.02.2018 16:12:06   13.02.2018 16:14:15 9117
   9120         39           SNR_signal_transverse                          xxxxxx      cld      9301856     12582912   13.02.2018 16:09:55   13.02.2018 16:12:05 9117
   9119         38                             gre                          xxxxxx      cld      7262432      8388608   13.02.2018 16:05:11   13.02.2018 16:05:26 9117
   9118         37                      AdjCoilPos                          xxxxxx      cld      1118208      4194304   13.02.2018 16:05:08   13.02.2018 16:05:11
   9117         36                AdjQuietCoilSens                          xxxxxx      cld      9329216     12582912   13.02.2018 16:05:07   13.02.2018 16:05:08
   9116         35                         AdjDico                          xxxxxx      cld      1440352      4194304   13.02.2018 16:05:06   13.02.2018 16:05:06
   9115         34                          AdjTra                          xxxxxx      cld       723392      4194304   13.02.2018 16:05:01   13.02.2018 16:05:05
   9114         33                          AdjFre                          xxxxxx      cld       711392      4194304   13.02.2018 16:05:01   13.02.2018 16:05:01
   9113         32                         AdjDico                          xxxxxx      cld      1039456      4194304   13.02.2018 16:04:58   13.02.2018 16:05:00
   9112         31                             gre                          xxxxxx      cld      2455392      4194304   13.02.2018 14:19:12   13.02.2018 14:19:27 9111
   9111         30                AdjQuietCoilSens                          xxxxxx      cld      2971008      4194304   13.02.2018 14:19:11   13.02.2018 14:19:12
   9110         29                             gre                          xxxxxx      cld      1342432      4194304   13.02.2018 14:18:13   13.02.2018 14:18:28 9108, 9108
   9109         28                      AdjCoilPos                          xxxxxx      cld       756960      4194304   13.02.2018 14:18:10   13.02.2018 14:18:12
   9108         27                AdjQuietCoilSens                          xxxxxx      cld      6636864      8388608   13.02.2018 14:18:02   13.02.2018 14:18:08
   9107         26                         AdjDico                          xxxxxx      cld      1424768      4194304   13.02.2018 14:18:01   13.02.2018 14:18:01
   9106         25                          AdjTra                          xxxxxx      cld       716928      4194304   13.02.2018 14:17:57   13.02.2018 14:18:00
   9105         24                          AdjFre                          xxxxxx      cld       664512      4194304   13.02.2018 14:17:50   13.02.2018 14:17:52
   9104         23                          AdjFre                          xxxxxx      cld       664448      4194304   13.02.2018 14:17:24   13.02.2018 14:17:26
   9103         22                         AdjDico                          xxxxxx      cld      1023872      4194304   13.02.2018 14:17:21   13.02.2018 14:17:23
   9102         21                SNR_GFactor_PAT4                          xxxxxx      cld     25684960     29360128   13.02.2018 13:36:38   13.02.2018 13:37:31 9099, 9099
   9101         20                SNR_GFactor_PAT3                          xxxxxx      cld     33748992     37748736   13.02.2018 13:36:04   13.02.2018 13:36:37 9099, 9099
   9100         19                     SNR_GFactor                          xxxxxx      cld     49902592     50331648   13.02.2018 13:33:42   13.02.2018 13:34:30 9099, 9099
   9099         18                AdjQuietCoilSens                          xxxxxx      cld     36988064     37748736   13.02.2018 13:33:31   13.02.2018 13:33:37
   9098         17                         AdjDico                          xxxxxx      cld      1459008      4194304   13.02.2018 13:33:29   13.02.2018 13:33:30
   9097         16                        AdjTra1D                          xxxxxx      cld       678656      4194304   13.02.2018 13:33:27   13.02.2018 13:33:29
   9096         15                     SNR_GFactor                          xxxxxx      cld      7116640      8388608   13.02.2018 13:31:54   13.02.2018 13:33:03
   9095         14                      AdjCoilPos                          xxxxxx      cld       987328      4194304   13.02.2018 13:31:51   13.02.2018 13:31:53
   9094         13                          AdjFre                          xxxxxx      cld       640160      4194304   13.02.2018 13:31:49   13.02.2018 13:31:50
   9093         12                          AdjGre                          xxxxxx      cld      8180064      8388608   13.02.2018 13:31:27   13.02.2018 13:31:49
   9092         11                         AdjDico                          xxxxxx      cld      1418560      4194304   13.02.2018 13:31:24   13.02.2018 13:31:25
   9091         10                          AdjTra                          xxxxxx      cld       675296      4194304   13.02.2018 13:31:22   13.02.2018 13:31:24
   9090          9                          AdjFre                          xxxxxx      cld       640064      4194304   13.02.2018 13:31:21   13.02.2018 13:31:21
   9089          8                         AdjDico                          xxxxxx      cld      1017632      4194304   13.02.2018 13:31:18   13.02.2018 13:31:20
   9088          2                         AdjDico                          xxxxxx      cld       724832      4194304   13.02.2018 11:31:27   13.02.2018 11:31:27
   9087          1                         AdjDico                          xxxxxx      cld       724832      4194304   13.02.2018 11:31:25   13.02.2018 11:31:26
   9086         70                  B0_TE523_FSloc                          xxxxxx      cld      4639200      8388608   13.02.2018 17:00:31   13.02.2018 17:00:33 9056, 9056
   9085         69                  B0_TE623_FSloc                          xxxxxx      cld      4639200      8388608   13.02.2018 17:00:28   13.02.2018 17:00:30 9056, 9056
   9084         68                   B1_FA60_FSloc                          xxxxxx      cld      4639328      8388608   13.02.2018 17:00:26   13.02.2018 17:00:27 9056, 9056
   9083         67                  B1_FA120_FSloc                          xxxxxx      cld      4639328      8388608   13.02.2018 17:00:23   13.02.2018 17:00:25 9056, 9056
   9082         66 t1_starvibe_fs_tra_320_smallshim                          xxxxxx      cld    428490016    432013312   13.02.2018 16:58:46   13.02.2018 17:00:17 9080, 9080
   9081         65                      AdjCoilPos                          xxxxxx      cld      1007808      4194304   13.02.2018 16:58:43   13.02.2018 16:58:46
   9080         64                AdjQuietCoilSens                          xxxxxx      cld     31304224     33554432   13.02.2018 16:58:35   13.02.2018 16:58:41
   9079         63                          AdjFre                          xxxxxx      cld       660960      4194304   13.02.2018 16:58:33   13.02.2018 16:58:34
   9078         62                     AdjFieldMap                          xxxxxx      cld     13685280     16777216   13.02.2018 16:57:48   13.02.2018 16:58:33
   9077         61                         AdjDico                          xxxxxx      cld      1459488      4194304   13.02.2018 16:57:47   13.02.2018 16:57:47
   9076         60                        AdjTra1D                          xxxxxx      cld       683840      4194304   13.02.2018 16:57:44   13.02.2018 16:57:46
   9075         59                          AdjFre                          xxxxxx      cld       660896      4194304   13.02.2018 16:57:43   13.02.2018 16:57:43
   9074         58                         AdjDico                          xxxxxx      cld      1058624      4194304   13.02.2018 16:57:41   13.02.2018 16:57:43
   9073         57          t1_starvibe_fs_tra_320                          xxxxxx      cld   1853974528   1858076672   13.02.2018 16:53:05   13.02.2018 16:56:18 9071, 9071
   9072         56                      AdjCoilPos                          xxxxxx      cld      1007712      4194304   13.02.2018 16:53:02   13.02.2018 16:53:04
   9071         55                AdjQuietCoilSens                          xxxxxx      cld     31304128     33554432   13.02.2018 16:52:54   13.02.2018 16:53:00
   9070         54                          AdjFre                          xxxxxx      cld       788480      4194304   13.02.2018 16:52:52   13.02.2018 16:52:53
   9069         53                     AdjFieldMap                          xxxxxx      cld    108366208    109051904   13.02.2018 16:52:05   13.02.2018 16:52:51
   9068         52                         AdjDico                          xxxxxx      cld      1459392      4194304   13.02.2018 16:52:04   13.02.2018 16:52:05
   9067         51                        AdjTra1D                          xxxxxx      cld       683744      4194304   13.02.2018 16:52:02   13.02.2018 16:52:04
   9066         50                          AdjFre                          xxxxxx      cld       788448      4194304   13.02.2018 16:52:01   13.02.2018 16:52:01
   9065         49                         AdjDico                          xxxxxx      cld      1058528      4194304   13.02.2018 16:51:58   13.02.2018 16:52:00
   9064         48                        B0_TE523                          xxxxxx      cld      4638304      8388608   13.02.2018 16:50:37   13.02.2018 16:50:39 9056, 9056
   9063         47                        B0_TE623                          xxxxxx      cld      4638304      8388608   13.02.2018 16:50:15   13.02.2018 16:50:17 9056, 9056
   9062         46                  B1_FA60_inhomo                          xxxxxx      cld      4639200      8388608   13.02.2018 16:48:56   13.02.2018 16:48:57 9056, 9056
   9061         45                 B1_FA120_inhomo                          xxxxxx      cld      4638368      8388608   13.02.2018 16:48:40   13.02.2018 16:48:42 9056, 9056
   9060         44                        B1_FA120                          xxxxxx      cld      4638816      8388608   13.02.2018 16:47:59   13.02.2018 16:48:01 9056, 9056
   9059         43                         B1_FA60                          xxxxxx      cld      4639136      8388608   13.02.2018 16:47:37   13.02.2018 16:47:38 9056, 9056
   9058         42                        B1_FA120                          xxxxxx      cld      4638272      8388608   13.02.2018 16:47:34   13.02.2018 16:47:36 9056, 9056
   9057         41                      AdjCoilPos                          xxxxxx      cld       999808      4194304   13.02.2018 16:47:31   13.02.2018 16:47:33
   9056         40                AdjQuietCoilSens                          xxxxxx      cld     31296128     33554432   13.02.2018 16:47:22   13.02.2018 16:47:28
   9055         39                         AdjDico                          xxxxxx      cld      1451488      4194304   13.02.2018 16:47:21   13.02.2018 16:47:21
